start,end,distance
4555000097,4421601194,3.129
4555000107,6333873703,14.296
4555000107,6333873702,11.861
4555000107,6333873699,13.78
4555000107,6333873701,10.808
4557180847,2410267155,6.951
4557180847,4557180848,12.589
4557180848,4557180849,78.155
4557180848,4557180847,12.589
4557180849,5011001189,4.568
4557180849,4421608989,11.977
4557180849,4557180848,78.155
4572998853,4572998857,43.383
4572998853,1974739907,31.65
4572998856,418614429,66.957
4572998856,6437941620,41.566
4572998857,1373613565,11.366
4572998857,4572998853,43.383
4583490558,4413492948,53.401
4583495352,2136831325,80.722
4583495352,4583495355,13.379
4583495355,4583495352,13.379
4583495355,2136831331,1.876
4583593905,4583593906,79.182
4583593905,2136831323,46.33
4583593906,2136831324,4.562
4583593906,2136831320,51.593
4583593906,4583593905,79.182
4583770392,7488380706,32.417
4583770392,1307159422,56.807
4583770392,4583782799,43.317
4583782798,4413398109,9.303
4583782799,4583770392,43.317
4583782799,4413398109,24.131
4584751463,426882055,85.383
4584751463,1156712654,43.553
4584751463,4584751464,73.827
4584751464,2135603760,31.883
4584751464,2136831333,83.42
4584751464,4584751463,73.827
4611169449,4611179261,2.343
4611169449,3014319101,1.286
4611179253,2620850083,2.404
4611179253,2620850081,3.31
4611179261,4611169449,2.343
4611179261,2620850095,32.227
4641463020,4641463026,21.624
4641463020,4447224941,31.378
4641463020,2773047934,44.817
4641463022,4641463023,13.153
4641463022,4641463026,7.719
4641463023,4641463024,9.05
4641463023,4641463022,13.153
4641463024,4641463025,26.255
4641463024,4641463023,9.05
4641463025,4641463024,26.255
4641463025,4409185712,62.878
4641463025,8405740628,60.868
4641463026,4641463022,7.719
4641463026,4641463020,21.624
4641463026,4641463027,17.347
4641463027,4641463028,19.245
4641463027,4641463026,17.347
4641463028,4641463029,20.279
4641463028,4641463027,19.245
4641463029,4641463030,8.053
4641463029,4641463028,20.279
4641463030,4641463031,41.822
4641463030,4641463029,8.053
4641463031,2773047940,9.985
4641463031,4641463030,41.822
4656565993,4670201153,102.492
4656565993,4409185710,18.688
4656565993,4656565994,46.934
4656565994,4656565995,78.924
4656565994,4656565993,46.934
4656565995,4656565994,78.924
4670201152,8405740628,74.94
4670201152,4670201153,17.323
4670201153,4670201152,17.323
4670201153,4421796481,37.26
4670201153,4656565993,102.492
4675762468,420271647,50.942
4679610757,4382889510,22.583
4679610757,4679610759,57.169
4679610757,4679610758,51.676
4679610758,3356273203,18.228
4679610758,3724528894,56.304
4679610758,4679610757,51.676
4679610759,4382889529,60.693
4679610759,4382889528,107.343
4679610759,4679610757,57.169
4679610761,4382889529,43.823
4679610761,4382889504,42.715
4679610761,4382889526,136.324
4679610762,4382889510,14.849
4679610762,4421570788,16.839
4679610763,3724528899,23.145
4679610763,3724528909,4.31
4679610769,4526522054,16.036
4679610769,7537285898,39.111
4679610782,4413395061,14.892
4679610782,426882055,59.284
4690814211,3089113605,1.617
4690814211,3089113616,3.097
4690814211,4690814212,10.855
4690814212,4690814211,10.855
4690814212,3089113619,47.18
4726266799,3597807434,100.053
4726266799,3597807435,106.98
4726266800,3597807434,230.185
4726266800,3597807433,47.401
4763741652,3375919251,51.905
4763741652,1957092209,57.824
4763741667,2001841791,41.618
4763741667,2001841781,121.657
4763741667,3356095134,51.662
4793220406,1200097761,33.938
4793220406,1198068404,36.451
4793220407,1200097813,22.722
4793220407,1200097592,36.875
4793220408,1737256509,43.766
4793220408,1200097719,32.973
4793220409,1198068401,45.189
4793220409,1200097761,32.43
4793220410,1198068419,31.897
4793220410,1200097849,33.331
4793220412,2309748769,61.618
4793220412,2957976037,34.266
4793220417,2399106417,73.03
4793220417,3372819538,35.525
4793220423,4793220424,59.259
4793220423,4419142210,7.061
4793220424,3372819538,34.38
4793220424,4793220423,59.259
4793220426,1076646196,14.909
4793220427,4324935217,10.483
4793220429,1084307325,60.307
4793220429,4448304377,8.211
4793220430,1076646247,46.298
4793220430,1076646264,54.17
4793220440,2912487408,57.527
4793220440,1076646465,85.734
4811452817,2118846820,84.3
4811452817,2118846857,32.813
4811452818,4419530810,39.978
4817577894,1099409448,10.157
4817577895,3355904071,37.178
4817577903,3303806349,5.456
4817577910,6333765775,45.131
4817577918,318919670,51.506
4817577918,1079387408,28.223
4819416878,5445370054,26.123
4819416878,1223396686,19.845
4819416886,1103039639,83.946
4819416886,5445370054,22.876
4819416895,2399106471,22.618
4819416895,2399106449,37.227
4819416913,5572686624,39.143
4819416913,2211107265,20.53
4819417133,2135785113,120.074
4819417142,4819417144,9.87
4819417142,6333765889,58.891
4819417144,6333765886,52.409
4819417144,4819417142,9.87
4832691381,7537285802,26.393
4832691381,5698312304,65.159
4843749229,4430608271,20.561
4843749229,7537285786,35.078
4843749481,6502166984,6.163
4872043761,2534921868,5.022
4872043761,4872043762,7.576
4872043762,4872043761,7.576
4872043762,26069982,25.908
4973553135,3057259950,93.551
4973553135,3659668283,27.883
4973553137,8098882673,120.398
4973553138,1151731066,84.812
4973553138,4421594530,11.397
4973553138,4421616615,34.077
4973553162,1115665852,21.063
4973553162,1115665738,87.183
4973553173,1151731435,67.418
4973553173,2600512298,57.284
4973553184,7462405055,119.931
4973553184,2626912593,20.382
4973553184,5065456648,16.694
5011001187,2410267155,41.408
5011001187,5011001188,46.284
5011001188,5011001187,46.284
5011001188,2410267157,11.79
5011001189,4421608990,19.337
5011001189,4557180849,4.568
5011001212,4421608875,12.444
5011001212,3775883859,15.109
5011001212,7768927070,24.729
5011001213,4421608874,45.26
5011001213,424652466,11.101
5011001213,7768927070,10.725
5016016104,441708908,20.362
5016016104,7444933784,7.455
5016745123,3951170834,24.799
5016745123,1079387265,55.073
5065456648,4973553184,16.694
5065456648,4421667260,14.658
5065456694,1223396734,32.026
5065456694,3479037612,8.886
5065457449,5065457450,7.731
5065457450,410456355,24.688
5069109522,320239328,50.098
5069109522,2271410271,6.33
5069109528,5267544821,68.55
5069109563,1718165260,12.661
5069109564,665087335,58.14
5069109565,5069109564,12.28
5069109566,5069109563,11.696
5160641356,26069872,20.971
5160641356,5621202121,33.42
5160641357,2348039022,19.997
5160642088,2272116577,23.826
5160642088,2270157519,36.738
5160642090,2271410308,30.547
5160642090,2271410307,9.698
5160645437,1076646302,118.894
5160645437,1076646566,38.948
5160645441,1721819418,155.362
5160645441,1721819423,79.385
5160645441,5160645442,11.969
5160645442,5160645443,53.448
5160645442,5160645441,11.969
5160645443,5160645444,10.356
5160645443,5160645442,53.448
5160645444,5160645443,10.356
5184055232,26069751,30.902
5184055232,1307159635,69.689
5225928309,4817577903,2.468
5225928311,5225928309,2.728
5225928315,1095053077,4.704
5225928315,6333717690,121.879
5225928317,410456358,70.589
5225928323,3305186801,8.005
5225928323,2916985922,37.878
5257680932,5257680933,42.175
5257680933,5257680934,33.971
5257680933,5257680932,42.175
5257680934,3210868506,34.623
5257680934,5261775575,17.637
5257680934,5257680933,33.971
5257680935,1200097755,89.044
5257680935,426882123,21.868
5257680937,1307159445,20.525
5257680942,5261775576,1.342
5257680942,3210868504,1.553
5260413668,5260413669,5.416
5260413668,2905733965,35.05
5260413669,5260413668,5.416
5260413669,4098584588,1.426
5261775575,5257680934,17.637
5261775575,3210868505,0.797
5261775576,3210868505,13.355
5261775576,5257680942,1.342
5261775582,1307159475,27.526
5261775583,1968971713,26.485
5261775584,1677137164,40.382
5261775585,1676896615,28.549
5261775587,1968971713,24.886
5261849825,311783969,48.711
5261849825,311783963,80.144
5261849825,5261849826,42.384
5261849826,5261849827,125.25
5261849826,5261849825,42.384
5261849827,5261849828,29.298
5261849827,5261849826,125.25
5261849827,7513075182,9.192
5261849828,311783915,7.504
5261849828,6333873721,5.502
5261849828,5261849827,29.298
5261849829,7513075181,34.643
5261849829,1755241809,3.867
5261851053,5261851070,41.072
5261851054,5261851055,29.832
5261851054,5261851070,36.509
5261851054,5261851074,25.755
5261851055,5261851056,10.097
5261851055,5261851054,29.832
5261851056,5261851055,10.097
5261851057,5261851058,40.062
5261851058,5261851080,37.478
5261851058,5261851057,40.062
5261851058,5261851088,42.176
5261851059,5261851063,9.807
5261851059,5261851080,28.398
5261851060,5261851061,83.126
5261851061,5261851062,34.553
5261851061,5261851060,83.126
5261851061,5261851088,34.015
5261851062,5261851074,17.922
5261851062,5261851061,34.553
5261851062,5261851068,45.334
5261851063,5261851059,9.807
5261851064,5261851087,40.71
5261851065,5261851079,39.339
5261851066,5261851067,81.488
5261851067,5261851068,32.712
5261851067,5261851066,81.488
5261851067,5261851069,34.848
5261851068,5261851078,17.439
5261851068,5261851062,45.334
5261851068,5261851067,32.712
5261851069,5261851085,17.13
5261851069,5261851088,48.025
5261851069,5261851067,34.848
5261851070,5261851054,36.509
5261851070,5261851053,41.072
5261851070,5261851073,27.813
5261851071,5261851072,42.262
5261851071,5261851073,36.706
5261851071,5261851077,42.381
5261851072,5261851071,42.262
5261851073,5261851071,36.706
5261851073,5261851070,27.813
5261851073,5261851074,37.334
5261851074,5261851054,25.755
5261851074,5261851062,17.922
5261851074,5261851073,37.334
5261851075,5261851076,41.2
5261851075,5261851077,22.771
5261851075,5261851079,39.957
5261851076,1723037691,53.831
5261851076,1723037707,43.462
5261851076,5261851075,41.2
5261851077,5261851075,22.771
5261851077,5261851071,42.381
5261851077,5261851078,39.173
5261851078,5261851079,24.427
5261851078,5261851068,17.439
5261851078,5261851077,39.173
5261851079,5261851065,39.339
5261851079,5261851078,24.427
5261851079,5261851075,39.957
5261851080,5261851059,28.398
5261851080,5261851058,37.478
5261851080,5261851081,62.282
5261851081,5261851082,39.124
5261851081,5261851080,62.282
5261851081,5261851086,44.306
5261851082,5261851084,63.94
5261851082,1755241804,23.021
5261851082,5261851081,39.124
5261851083,5261851084,38.437
5261851083,5261851086,20.814
5261851083,5261851087,38.317
5261851084,311783969,42.395
5261851084,5261851082,63.94
5261851084,5261851083,38.437
5261851085,5261851087,22.435
5261851085,5261851069,17.13
5261851085,5261851086,37.871
5261851086,5261851083,20.814
5261851086,5261851081,44.306
5261851086,5261851085,37.871
5261851087,5261851064,40.71
5261851087,5261851085,22.435
5261851087,5261851083,38.317
5261851088,5261851069,48.025
5261851088,5261851058,42.176
5261851088,5261851061,34.015
5265645572,3210868511,2.496
5265645572,3210868508,107.182
5265645593,2135785101,15.272
5265645594,3357200328,8.951
5267544821,320239328,34.477
5267544821,5069109528,68.55
5267860660,318296844,5.457
5267916932,4419114776,34.017
5267916932,1122467927,45.066
5268163116,3375919288,45.447
5268163116,3375919263,4.655
5268166122,3375919268,35.829
5268166122,3375919288,3.917
5300929013,1168830477,27.296
5300933532,5310710951,51.404
5300933533,1168830648,109.152
5300961965,5300961966,102.067
5300961966,1151192956,3.743
5300961966,5300961965,102.067
5310710949,1168830529,9.336
5310710950,5310710951,16.4
5310710951,5300933532,51.404
5310710951,5310710950,16.4
5310710951,1168830529,45.653
5310710952,5310710955,7.162
5310710954,1168830604,33.467
5310710954,1168830412,14.86
5310710955,1168830391,9.272
5310710955,5310710952,7.162
5310710955,1168830656,48.24
5310710956,1168830641,19.269
5310710956,5310710957,50.858
5310710956,1168830669,12.974
5310710957,5310710956,50.858
5310710957,1168830556,84.981
5310710957,2383000556,44.42
5310710958,1168830441,25.297
5310710958,1168830611,33.348
5310710958,5310710959,22.743
5310710959,5310710958,22.743
5310710960,2001841757,28.021
5310710960,1307159353,30.268
5310710961,2001841761,70.159
5310710961,1307159447,62.94
5310710961,5310710962,35.906
5310710962,5310710963,62.533
5310710962,5310710961,35.906
5310710963,1307159356,2.841
5310710963,1307159447,35.236
5310710963,5310710962,62.533
5310722150,1151193058,8.606
5310722150,5310750553,4.078
5310722153,1168830604,87.877
5310722153,2142150219,16.975
5310750553,5310722150,4.078
5310750553,4419533479,11.272
5310750574,4419548502,2.867
5310750574,4419548504,61.087
5314859956,4324934787,3.52
5314859956,2309748769,53.497
5316036024,1168830641,17.049
5316036024,1168830383,28.813
5316036026,2001841768,31.836
5316036026,5316036027,69.576
5316036027,5316036026,69.576
5316036031,2001841769,34.231
5316036031,2001841777,35.8
5322031944,2271561529,93.422
5322031945,3224991168,24.096
5365901139,3479084595,22.434
5365901139,5365901142,7.767
5365901142,5365901139,7.767
5365901142,318919653,44.935
5365901193,1553457211,8.835
5365901193,1553457267,45.666
5365901196,2135785109,69.043
5365901202,2658717987,8.85
5365901202,4421796482,76.858
5365901204,418614429,3.04
5365901204,418281170,32.18
5365901565,5365901572,15.505
5365901565,1737163518,31.2
5365901572,5371862407,18.537
5365901572,5365901565,15.505
5365901580,1163353727,12.922
5365901580,1163353753,76.479
5369450669,1095053108,38.776
5369450669,1095053247,46.226
5369450671,1095053810,41.859
5369450671,1095053560,55.745
5369450672,1095053240,116.658
5369450672,1095053406,36.388
5371658133,1079387347,35.917
5371658133,1079387402,85.21
5371658134,2410267342,19.957
5371658134,415647767,88.412
5371658134,1307159617,43.616
5371658135,4419515344,37.885
5371658135,4401779201,144.363
5371658137,1163353724,78.348
5371658137,1307159674,65.747
5371658137,4419515340,40.424
5371658138,1964054297,40.073
5371658138,4419515340,36.943
5371658141,1115665641,81.461
5371658141,1115665900,19.267
5371658142,1307159647,71.007
5371658142,5371658144,24.862
5371658144,5371658142,24.862
5371658145,4413433967,48.07
5371658145,1964054292,10.896
5371658148,1307159295,36.068
5371658148,1307159647,9.883
5371658151,2518952225,42.374
5371658194,4413433966,2.948
5371658194,3333307677,27.733
5371658196,2410267324,49.567
5371658196,3484178782,44.218
5371658201,1151193650,103.023
5371658201,1373613565,11.397
5371669353,1087926966,104.884
5371669353,1087926857,58.62
5371669353,1087926774,66.345
5371669353,1087926717,104.68
5371669354,1087926970,45.608
5371669354,7537285907,58.58
5371669354,1087926717,66.601
5371862322,1737223362,35.335
5371862322,1737223358,3.074
5371862337,316622626,15.34
5371862337,1718127905,9.208
5371862338,316622626,12.431
5371862338,5371862337,18.186
5371862339,2019668885,125.878
5371862339,4429242272,109.699
5371862339,5371862340,30.284
5371862339,1892268394,116.983
5371862340,2019668879,124.503
5371862340,3800871602,130.286
5371862340,2019668873,27.802
5371862340,5371862339,30.284
5371862341,2019668871,124.529
5371862341,2019668855,130.449
5371862341,2019668847,25.655
5371862341,2019668873,17.869
5371862342,3800871604,126.101
5371862342,2019668825,125.565
5371862342,2019668820,25.953
5371862342,2019668847,20.763
5371862343,3800871605,114.934
5371862343,3800871606,124.285
5371862343,2019668804,25.594
5371862343,2019668820,21.385
5371862344,2019668795,95.823
5371862344,2019668785,106.643
5371862344,2019668775,23.718
5371862344,2019668804,21.71
5371862345,4429259428,30.398
5371862345,5371862346,53.668
5371862346,5371862345,53.668
5371862346,5371862347,25.202
5371862347,5371862346,25.202
5371862347,5371862348,14.618
5371862348,5371862347,14.618
5371862348,5371862349,13.552
5371862349,5371862348,13.552
5371862349,5371862350,30.746
5371862350,5371862349,30.746
5371862350,5371862351,104.758
5371862351,5371862350,104.758
5371862351,5371862352,53.569
5371862352,5371862351,53.569
5371862352,5371862353,44.019
5371862353,5371862352,44.019
5371862353,5371862354,62.789
5371862354,5371862353,62.789
5371862354,5371862355,70.405
5371862355,5371862354,70.405
5371862355,5371862356,49.273
5371862356,5371862355,49.273
5371862357,5371862358,13.277
5371862358,1892268399,12.538
5371862359,1892268406,20.938
5371862360,5371862359,24.578
5371862361,1892268404,23.155
5371862361,1892268406,33.878
5371862392,1892268396,43.754
5371862392,1892268399,18.522
5371862402,5371862403,15.001
5371862403,4419142210,18.977
5371862403,4419142211,16.883
5371862404,368297594,22.508
5371862404,5371862402,8.323
5371862406,5371862404,30.349
5371862406,3012493957,167.727
5371862407,1097076869,26.279
5371862407,1097077115,24.411
5371862407,5365901572,18.537
5413535670,418281203,14.07
5413535670,426886942,123.895
5445370023,2626912604,22.253
5445370023,2270099673,31.322
5445370054,4819416886,22.876
5445370054,4819416878,26.123
5455446464,5831813219,14.172
5455446464,3335314437,102.468
5459108106,1968971855,38.864
5459108106,5459108107,38.822
5459108107,5459108108,31.361
5459108107,5459108106,38.822
5459108108,5459108109,20.338
5459108108,5459108107,31.361
5459108109,5459108110,7.528
5459108109,5459108108,20.338
5459108110,5459108109,7.528
5498008847,1859239515,59.134
5498008847,1731945878,8.273
5502368118,1076646562,163.029
5502368118,361552713,136.896
5549478009,1101582343,6.276
5549478009,5549478839,6.463
5549478839,5549478009,6.463
5549478839,1076646465,121.387
5559573791,2902899716,21.194
5559573791,2525060325,35.966
5569041209,4096409456,14.691
5569041209,8030887744,28.705
5569102557,4096409454,18.59
5569102557,4096409458,24.405
5572686623,2717245783,12.169
5572686623,2627285278,32.539
5572686623,5572686624,33.052
5572686624,2717245785,11.432
5572686624,5572686623,33.052
5572686624,4819416913,39.143
5575129618,7224448707,7.862
5575129618,2735820814,51.778
5578555257,1964054270,99.826
5578555257,1378014192,26.098
5578555259,1964054260,21.649
5578555259,6019672220,8.702
5578610009,2620850095,44.872
5578610009,2905733975,29.117
5578642374,3664678579,8.971
5578642375,3664678576,10.708
5590272946,3479107558,6.966
5590272946,1120363074,9.856
5590272947,1120363047,34.358
5590272948,1120363074,15.393
5590272949,2384487545,59.607
5590272949,1120363074,16.966
5590272950,1120363074,12.212
5590272950,2989548167,46.61
5601254516,316622614,16.149
5601254517,318918202,29.251
5601254518,318918129,86.728
5601254519,5601254520,5.805
5601254520,5601255523,7.972
5601254520,2905651997,11.544
5601255521,1987064926,58.767
5601255521,316622614,7.043
5601255522,2905651997,8.129
5601255523,2628011042,7.89
5621202121,5160641356,33.42
5621202121,2348039022,51.138
5631678909,1120362902,36.642
5698312304,4832691381,65.159
5698312304,7537285805,26.245
5757889265,1747621118,49.168
5831813219,6333865569,37.034
5831813219,5455446464,14.172
5831813269,3718018453,6.98
5831813269,3718018451,88.652
5831813270,3718018443,151.919
5831813270,3718018448,78.814
5831813270,5831813271,54.586
5831813271,5831813270,54.586
5841799814,7257925007,44.281
5841799814,1968971433,42.945
5841799863,3335321894,32.09
5841799863,3335321895,27.151
5843792903,2617452439,56.883
5843792903,1076646363,4.107
5843792924,1514959422,38.614
5843792924,1514959446,16.355
5843850951,1076646414,118.606
5843850951,1076646371,31.398
5843931613,2903276024,8.835
5843931613,1705782120,4.395
5951178851,1395880509,5.928
5951178851,5951178852,48.525
5951178852,5951178851,48.525
5984409827,3375865001,8.243
5984409827,3714669745,58.336
5984409829,3714669744,49.045
5984409829,3375865007,4.469
6009755174,6009755176,35.359
6009755175,6009755176,50.504
6009755176,6009755174,35.359
6009755176,6009755175,50.504
6009755176,6009755177,28.936
6009755177,6009755176,28.936
6009755177,6009755178,58.505
6009755178,6009755177,58.505
6009755178,3306931436,43.076
6009755178,6009755179,12.505
6009755179,6009755178,12.505
6009755179,6009755180,40.926
6009755180,6009755179,40.926
6009755180,6009755181,36.519
6009755181,6009755180,36.519
6009755181,3220466651,62.606
6019666411,2261358981,14.548
6019666411,2228665887,22.122
6019666412,8263925307,8.199
6019666412,2228633270,57.158
6019666416,2261358977,15.735
6019666416,2228641359,6.577
6019672220,5578555259,8.702
6019672220,2228698616,24.916
6048727504,7537285865,45.184
6048727504,3355299872,72.575
6048727505,7537285915,79.992
6048727505,7537285836,43.827
6048727506,4324864010,145.964
6048727507,1156712144,98.611
6048727513,315310709,13.562
6048727514,3597736119,44.261
6048727515,3375878033,13.794
6048727515,1156712420,24.639
6048727516,1084309830,47.278
6048727517,3655147922,10.408
6048727518,1084309830,12.144
6048727525,6303177406,7.407
6048727525,7537285917,101.594
6073140590,7537285804,17.37
6073140590,6432553864,136.216
6126691145,1076646568,3.334
6126691145,2990309028,41.887
6126826434,426882130,54.833
6126830794,2270099630,7.183
6126830794,3355904075,29.064
6126831019,410456354,12.058
6136551380,2270233793,23.839
6220231276,3375919302,14.266
6220231276,3375919278,103.603
6220231277,4012064862,43.767
6220231277,3375919321,18.363
6220231284,4309792457,68.335
6220231284,3375919265,53.683
6220250585,4448296001,3.49
6220250585,2001841828,48.56
6226595378,1076646264,63.972
6226595378,556220618,15.251
6253591705,4413471973,7.665
6253591705,26069746,11.261
6253591705,6253591706,18.064
6253591706,6253591705,18.064
6273863514,2135733604,23.268
6273863514,1968971379,18.684
6273863519,1859239325,16.304
6273863519,26069837,71.504
6273863525,6273863527,10.503
6273863526,6273863525,11.987
6273863527,1076646657,15.701
6273863573,1198068431,116.568
6273863573,1737256490,38.248
6273863574,1198068352,37.048
6273863574,1198068397,59.881
6273863583,3371198516,18.658
6273863583,60075259,13.61
6273863585,26059375,20.698
6273863585,3371198516,20.536
6273863620,4429437499,32.95
6273863620,4419539580,10.339
6303177406,6303177433,18.296
6303177406,6048727525,7.407
6303177433,7537285898,16.962
6303177433,6303177406,18.296
6315375925,4429286347,44.921
6315375925,26059364,40.029
6315375926,26059363,32.976
6315375926,26059362,38.812
6315375928,26059362,40.297
6315375928,6315375938,7.583
6315375932,1307159553,24.338
6315375932,4429286347,30.592
6315375938,6315375928,7.583
6315375938,26059361,18.928
6315375939,424652412,41.708
6315375939,6315375978,17.25
6315375943,26059361,26.781
6315375943,1987108060,30.641
6315375950,26059367,74.223
6315375950,424652412,58.298
6315375952,60076972,47.692
6315375952,1307159370,46.62
6315375955,1307159658,26.233
6315375955,3339611700,19.258
6315375957,3339611700,46.6
6315375957,6315375968,41.865
6315375959,6315375968,98.144
6315375959,424652414,19.469
6315375968,6315375957,41.865
6315375968,6315375959,98.144
6315375972,3357222487,110.542
6315375978,6315375939,17.25
6315375978,1307159553,22.013
6315376002,1307159668,45.814
6315376025,665087333,45.554
6315376026,1718968948,190.677
6315376027,321706366,26.303
6315376027,321706363,6.667
6315376028,665087333,7.524
6315376028,1987033322,32.332
6332440142,361552713,235.819
6333711625,426886929,2.127
6333711625,4421626033,31.987
6333711635,2042814538,11.709
6333711654,2989548201,16.014
6333711654,426886941,20.582
6333711662,1095053077,6.629
6333711662,1095053585,31.844
6333717690,5225928315,121.879
6333717690,1163353777,9.755
6333765771,1223396660,46.941
6333765771,1223396669,10.913
6333765775,1095053077,2.513
6333765777,6333765898,65.587
6333765777,1163353777,9.673
6333765779,1163353777,7.527
6333765779,1163353637,74.461
6333765780,1163353637,6.628
6333765780,1079387232,104.585
6333765781,1079387402,102.16
6333765781,415647766,10.613
6333765783,2989547927,62.911
6333765783,1099409489,10.238
6333765784,6601074478,82.279
6333765784,1099409489,7.322
6333765885,1099409489,9.097
6333765885,1095053614,62.339
6333765886,1099409489,9.703
6333765886,4819417144,52.409
6333765887,5225928311,50.542
6333765888,5065457449,62.902
6333765889,4819417142,58.891
6333765889,2270099630,4.99
6333765892,1079387364,7.249
6333765893,3355904074,11.087
6333765893,1079387364,3.689
6333765894,1079387364,3.722
6333765894,1223396669,57.654
6333765895,1223396739,47.087
6333765895,3479037614,2.77
6333765896,3303806355,11.638
6333765897,2520278782,101.411
6333765897,2520278783,6.43
6333765898,2520278783,7.611
6333765898,6333765777,65.587
6333765899,1156735406,10.109
6333765899,2520278783,77.008
6333765900,1156735406,7.303
6333765900,1079387344,98.901
6333765901,4421626044,58.16
6333765901,1156735406,11.85
6333765902,2042814518,41.009
6333765902,1156735406,14.041
6333765903,1127494322,143.999
6333865568,6333865569,1.01
6333865569,6333865568,1.01
6333865569,5831813219,37.034
6333865579,321706399,7.794
6333865579,2600512323,65.355
6333865580,321706399,13.801
6333865580,2009106722,81.059
6333865581,3485300283,1.705
6333865581,321706399,15.598
6333865582,6333873695,39.258
6333865582,321706399,11.415
6333873694,3335314415,28.962
6333873694,4554993737,0.799
6333873695,2600512316,25.94
6333873695,6333865582,39.258
6333873696,6333873698,21.526
6333873696,2600512301,2.362
6333873697,1151731322,8.449
6333873697,1151731582,87.809
6333873698,2600512303,10.044
6333873698,6333873696,21.526
6333873699,3335314412,98.736
6333873699,4555000107,13.78
6333873701,4555000107,10.808
6333873701,3485300284,3.147
6333873702,4555000107,11.861
6333873702,1198068508,1.512
6333873703,4421601194,94.615
6333873703,4555000107,14.296
6333873719,1755241802,98.52
6333873719,441708962,12.346
6333873720,441708962,23.479
6333873720,1755241814,183.418
6333873721,5261849828,5.502
6333873721,441708962,36.198
6333873722,441708962,4.911
6333873722,441708941,28.142
6333873723,441708962,12.103
6333873723,1307159550,108.343
6333873751,1099409230,167.736
6333873751,1099409486,9.14
6333939351,3355904077,3.069
6333939352,5225928317,30.312
6333939368,2337126698,28.608
6333939368,1964054259,120.924
6358136894,6358136895,119.164
6358136895,6358136896,18.953
6358136895,6358136894,119.164
6358136896,6360177438,13.775
6358136896,1720776509,119.385
6358136896,6358136895,18.953
6360177438,1120363001,61.651
6360177438,6358136896,13.775
6403370360,8099065227,8.867
6403370363,6403370364,21.41
6403370363,4421616615,30.194
6403370364,6403370363,21.41
6403370364,8098882673,62.191
6403370365,3057259952,231.768
6432553859,3597736114,13.925
6432553861,7537285763,28.594
6432553864,6073140590,136.216
6432553864,4009308661,14.639
6432553866,8513026828,15.116
6432553877,7537285790,40.698
6432553877,4009308661,11.677
6432553878,4009308661,9.295
6432553878,3335574917,67.126
6432553879,4009308661,9.932
6432553879,556220615,54.22
6432553882,1072288042,42.454
6432553882,4430608271,28.263
6432553985,3335451009,41.179
6432553996,7537285709,131.116
6432553996,1072287920,14.811
6435472416,1718165255,24.573
6435472417,665087326,13.481
6435472418,2606023503,115.398
6435472419,331685115,8.653
6435472420,1372433621,12.106
6435472421,320239324,167.019
6437941615,2627360875,12.001
6437941615,2627360864,28.351
6437941619,3485237142,19.065
6437941619,331638836,10.85
6437941620,4408418532,66.009
6437941620,4572998856,41.566
6438342003,441675614,63.726
6438342004,2612147259,12.762
6438342004,4419503997,12.466
6485157137,2606055796,9.915
6485157137,1737256481,40.971
6497517989,426882161,18.726
6497517989,1964054287,63.35
6502166984,2141140250,24.602
6502166984,4843749481,6.163
6502171190,7276635587,13.935
6502171190,1625505181,10.699
6502171191,7276575961,13.154
6502171191,1625505166,18.521
6521327083,2772961532,8.379
6521327083,8156747473,7.724
6521327084,2772961532,18.646
6521327084,2905579461,9.139
6521327084,4413564245,83.379
6521328452,2772961511,23.366
6521328453,4413564247,12.188
6534755401,1733808769,16.635
6534755401,1120362759,3.466
6548568789,7930454485,33.112
6548568789,6548568790,18.56
6548568790,6548568789,18.56
6548568790,1859239341,44.274
6601074478,1079387323,24.683
6601074478,6333765784,82.279
6601158035,6601158036,4.42
6601158035,441708941,9.866
6601158036,7449562147,43.182
6601158036,6601158035,4.42
6606110701,1968971517,5.284
6606110701,1968971454,67.686
6606110702,1307159635,6.044
6606110702,4413521096,34.096
6615595602,3353472144,83.575
6615595603,2142174193,114.03
6721222606,1097076697,24.938
6721222606,1097077188,7.965
6835329488,6835329489,48.263
6835329488,1737163529,8.092
6835329488,1737163533,14.925
6835329489,1097076908,14.18
6835329489,6835329488,48.263
6835329490,1097076648,62.729
6835329490,1097077029,19.406
6835329491,6835329492,24.373
6835329492,1097077222,23.158
6835329492,1097076969,26.787
6835329492,6835329491,24.373
6835329493,6835329494,49.524
6835329494,1097076632,21.707
6835329494,6835329493,49.524
6835329495,6835329496,56.745
6835329496,1097076692,13.035
6835329496,1097076963,20.248
6835329496,6835329495,56.745
6835329497,1476140440,60.048
6835329497,6835329498,100.487
6835329498,6835329497,100.487
6835329498,1097076963,12.654
6837643354,665074321,102.615
6843910078,3220470061,2.564
6843910078,4448330255,6.23
6843921739,1941922163,6.061
6843921739,1076646621,99.178
6884384337,3724528897,47.952
6884384337,3718018446,59.381
6936294925,1120363162,145.512
6936294925,426526842,38.642
6954496178,1068801459,119.268
6954496178,1068801518,42.897
6954496178,6954496180,41.98
6954496180,1068801508,119.55
6954496180,6954496178,41.98
6954496180,6954496182,45.894
6954496182,6954500085,101.143
6954496182,1068801427,45.548
6954496182,6954496180,45.894
6954500085,6954496182,101.143
6954500085,6954500088,22.241
